timestamp,TOYOTA,SHO_MTI,ENEOS,SBI_HD,JT,TAKEDA,TO_DEN,AGC
1915,684.0,1550.0,414.0,1221.0,1545.0,4800.0,2760.0,2880.0
1916,640.0,1356.6666259765625,386.0,1125.0,1368.0,4650.0,2765.0,2455.0
1917,588.0,1263.3333740234375,354.0,1072.0,1287.0,4210.0,2725.0,2410.0
1918,634.0,1383.3333740234375,395.0,953.0,1400.5,4450.0,2820.0,2585.0
1919,700.0,1486.6666259765625,412.0,1009.0,1570.0,4750.0,2825.0,2905.0
1920,780.0,1753.3333740234375,444.0,1121.0,1655.0,5150.0,2865.0,3110.0
1921,746.0,1650.0,392.0,1153.0,1720.0,4830.0,2770.0,3030.0
1922,770.0,1603.3333740234375,428.0,1272.0,1765.0,5110.0,2890.0,2890.0
1923,850.0,1783.3333740234375,459.0,1472.0,1780.0,5100.0,2950.0,3090.0
1924,762.0,1653.3333740234375,390.0,1410.0,1760.0,4810.0,2910.0,3000.0
1925,692.0,1556.6666259765625,379.0,1370.0,1740.0,4670.0,2850.0,2740.0
1926,694.0,1743.3333740234375,403.0,1554.0,1820.0,4930.0,2900.0,2940.0
1927,660.0,1700.0,386.0,1563.0,1775.0,4860.0,2905.0,2805.0
1928,648.0,1643.3333740234375,375.0,1548.0,1640.0,4720.0,2850.0,2710.0
1929,616.0,1563.3333740234375,359.0,1461.0,1545.0,4610.0,2815.0,2575.0
1930,628.0,1606.6666259765625,367.0,1439.0,1550.0,4690.0,2905.0,2550.0
1931,626.0,1616.6666259765625,368.0,1375.0,1555.0,4820.0,2885.0,2760.0
1932,610.0,1623.3333740234375,348.0,1292.0,1535.0,4610.0,2910.0,2585.0
1933,610.0,1573.3333740234375,355.0,1334.0,1500.0,4670.0,2950.0,2515.0
1934,589.0,1426.6666259765625,330.0,1207.0,1510.0,4480.0,3000.0,2290.0
1935,616.0,1456.6666259765625,341.0,1407.0,1645.0,4540.0,3010.0,2410.0
1936,626.0,1516.6666259765625,338.0,1404.0,1680.0,4560.0,3080.0,2450.0
1937,597.0,1483.3333740234375,348.0,1390.0,1660.0,4380.0,3010.0,2465.0
1938,590.0,1593.3333740234375,356.0,1464.0,1750.0,4670.0,2980.0,2590.0
1939,600.0,1690.0,358.0,1487.0,1750.0,4610.0,2835.0,2680.0
1940,589.0,1686.6666259765625,353.0,1395.0,1695.0,4630.0,2875.0,2690.0
1941,565.0,1553.3333740234375,319.0,1275.0,1650.0,4490.0,2860.0,2375.0
1942,560.0,1533.3333740234375,320.0,1253.0,1690.0,4480.0,2975.0,2395.0
1943,540.0,1526.6666259765625,331.0,1262.0,1695.0,4520.0,3020.0,2410.0
1944,530.0,1520.0,368.0,1192.0,1730.0,4510.0,2985.0,2345.0
1945,546.0,1563.3333740234375,370.0,1203.0,1740.0,4540.0,3050.0,2495.0
1946,550.0,1660.0,381.0,1255.0,1610.0,4530.0,3040.0,2530.0
1947,586.0,1833.3333740234375,393.0,1327.0,1540.0,4510.0,2955.0,2545.0
1948,614.0,1976.6666259765625,400.0,1339.0,1590.0,4530.0,2955.0,2525.0
1949,552.0,1830.0,405.0,1298.0,1555.0,4440.0,2970.0,2415.0
1950,606.0,2016.6666259765625,426.0,1380.0,1545.0,4530.0,2935.0,2520.0
1951,602.0,2003.3333740234375,421.0,1350.0,1505.0,4430.0,2885.0,2405.0
1952,606.0,1950.0,422.0,1368.0,1493.5,4520.0,2960.0,2260.0
1953,592.0,1903.3333740234375,417.0,1350.0,1410.0,4460.0,2895.0,2290.0
1954,580.0,1826.6666259765625,398.0,1353.0,1451.0,4420.0,2910.0,2250.0
1955,579.0,1826.6666259765625,393.0,1390.0,1461.0,4540.0,2925.0,2320.0
1956,556.0,1730.0,387.0,1354.0,1490.0,4480.0,2930.0,2360.0
1957,569.0,1823.3333740234375,402.0,1345.0,1495.0,4550.0,2950.0,2330.0
1958,580.0,1813.3333740234375,417.0,1366.0,1485.0,4530.0,2950.0,2435.0
1959,587.0,1826.6666259765625,444.0,1367.0,1472.0,4600.0,2995.0,2470.0
1960,581.0,1806.6666259765625,447.0,1367.0,1475.0,4640.0,3000.0,2520.0
1961,602.0,1906.6666259765625,443.0,1409.0,1489.5,4600.0,2945.0,2530.0
1962,610.0,1923.3333740234375,434.0,1453.0,1500.0,4500.0,2850.0,2810.0
1963,640.0,2030.0,441.0,1487.0,1460.0,4490.0,2725.0,2925.0
1964,628.0,1910.0,415.0,1424.0,1475.5,4410.0,2760.0,2740.0
1965,614.0,1976.6666259765625,421.0,1408.0,1525.0,4470.0,2760.0,2675.0
1966,575.0,1943.3333740234375,401.0,1314.0,1480.5,4400.0,2725.0,2540.0
1967,584.0,2013.3333740234375,398.0,1291.0,1450.0,4410.0,2720.0,2600.0
1968,568.0,1866.6666259765625,390.0,1203.0,1390.0,4280.0,2720.0,2525.0
1969,602.0,1870.0,402.0,1235.0,1386.5,4310.0,2770.0,2625.0
1970,606.0,1880.0,413.0,1239.0,1334.5,4280.0,2750.0,2630.0
1971,620.0,1846.6666259765625,396.0,1180.0,1275.5,4220.0,2760.0,2475.0
1972,596.0,1743.3333740234375,388.0,1132.0,1293.5,4200.0,2750.0,2400.0
1973,571.0,1776.6666259765625,384.0,1165.0,1296.0,4280.0,2785.0,2380.0
1974,562.0,1770.0,371.0,1109.0,1250.0,4200.0,2770.0,2310.0
1975,551.0,1836.6666259765625,358.0,1070.0,1210.0,4210.0,2820.0,2205.0
1976,596.0,1960.0,390.0,1150.0,1292.5,4310.0,2880.0,2375.0
1977,596.0,1956.6666259765625,402.0,1165.0,1283.5,4210.0,2785.0,2520.0
1978,610.0,2000.0,409.0,1160.0,1330.0,4260.0,2790.0,2595.0
1979,585.0,1756.6666259765625,398.0,1108.0,1305.0,4250.0,2830.0,2395.0
1980,577.0,1856.6666259765625,426.0,1099.0,1262.5,4210.0,2815.0,2365.0
1981,576.0,1946.6666259765625,420.0,1082.0,1234.5,4150.0,2715.0,2350.0
1982,602.0,2023.3333740234375,438.0,1135.0,1194.0,4170.0,2795.0,2575.0
1983,608.0,2126.666748046875,442.0,1126.0,1193.5,4030.0,2775.0,2575.0
1984,618.0,2096.666748046875,443.0,1140.0,1202.0,4050.0,2755.0,2600.0
1985,638.0,2026.6666259765625,436.0,1113.0,1231.0,4010.0,2715.0,2330.0
1986,622.0,2043.3333740234375,425.0,1098.0,1182.0,4000.0,2705.0,2405.0
1987,610.0,1923.3333740234375,444.0,1036.0,1238.0,3930.0,2690.0,2400.0
1988,610.0,1823.3333740234375,451.0,1008.0,1229.5,4000.0,2685.0,2370.0
1989,606.0,1783.3333740234375,462.0,997.0,1213.5,4050.0,2760.0,2270.0
1990,602.0,1676.6666259765625,458.0,937.0,1178.5,4040.0,2720.0,2195.0
1991,612.0,1760.0,453.0,924.0,1161.0,3930.0,2710.0,2240.0
1992,624.0,1720.0,457.0,895.0,1150.0,3920.0,2725.0,2170.0
1993,618.0,1720.0,451.0,834.0,1146.5,3950.0,2730.0,2170.0
1994,606.0,1680.0,450.0,855.0,1148.5,3940.0,2700.0,2135.0
1995,618.0,1633.3333740234375,449.0,804.0,1149.5,3890.0,2720.0,2190.0
1996,644.0,1646.6666259765625,450.0,834.0,1169.5,3970.0,2715.0,2155.0
1997,626.0,1650.0,456.0,795.0,1167.5,3940.0,2695.0,2275.0
1998,636.0,1686.6666259765625,471.0,793.0,1175.0,3990.0,2775.0,2145.0
1999,614.0,1613.3333740234375,454.0,773.0,1145.0,3910.0,2710.0,2125.0
